Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,117133.936,nm
M Cursor Width,13520.219,nm
R Cursor Pos,74261.312,nm
R Cursor Width,-11350.921,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,74261.3143759998 nm
R Cursor Width,-11350.9207551545 nm
M Cursor Position,117133.937135132 nm
M Cursor Width,13520.2191906305 nm


Data
Lateral(nm),Height Data(µm),,
1130.75487310869,-0.88714110804204,,
1145.63322670223,-0.886927248201159,,
1160.51158029577,-0.887060691840525,,
1175.3899338893,-0.887641656796953,,
1190.26828748284,-0.888215969852992,,
1205.14664107637,-0.889452916870084,,
1220.02499466991,-0.891442534648472,,
1234.90334826344,-0.89336313017752,,
1249.78170185698,-0.894919010160363,,
1264.66005545051,-0.895314821486678,,
1279.53840904405,-0.895450451524735,,
1294.41676263758,-0.894794073424923,,
1309.29511623112,-0.894206605720069,,
1324.17346982466,-0.894017863571723,,
1339.05182341819,-0.893497005766152,,
1353.93017701173,-0.893295019818632,,
1368.80853060526,-0.893396852599372,,
1383.6868841988,-0.893644748501213,,
1398.56523779233,-0.893928851224996,,
1413.44359138587,-0.894908549240502,,
1428.3219449794,-0.896671266046548,,
1443.20029857294,-0.897957204652271,,
1458.07865216648,-0.898557729716924,,
1472.95700576001,-0.89818319408417,,
1487.83535935355,-0.897192277155805,,
1502.71371294708,-0.897005743882514,,
1517.59206654062,-0.897525318511512,,
1532.47042013415,-0.89689296370185,,
1547.34877372769,-0.895890862511418,,
1562.22712732122,-0.895576917872783,,
1577.10548091476,-0.894859650056333,,
1591.98383450829,-0.893617020874056,,
1606.86218810183,-0.893350461746955,,
1621.74054169536,-0.893707167334705,,
1636.6188952889,-0.893969513968174,,
1651.49724888244,-0.894210416282641,,
1666.37560247597,-0.894559998169645,,
1681.25395606951,-0.894272784987016,,
1696.13230966304,-0.893588977850353,,
1711.01066325658,-0.893178182556776,,
1725.88901685011,-0.893550396589706,,
1740.76737044365,-0.894334625917872,,
1755.64572403718,-0.894233960991559,,
1770.52407763072,-0.893963169822278,,
1785.40243122426,-0.893906111080074,,
1800.28078481779,-0.894570591277422,,
1815.15913841133,-0.894819599743708,,
1830.03749200486,-0.89440338211717,,
1844.9158455984,-0.894347968595914,,
1859.79419919193,-0.894332297006668,,
1874.67255278547,-0.893830279144138,,
1889.550906379,-0.893718919282254,,
1904.42925997254,-0.893339083074743,,
1919.30761356607,-0.892928518258309,,
1934.18596715961,-0.89273562443121,,
1949.06432075315,-0.89354438849946,,
1963.94267434668,-0.894294562660037,,
1978.82102794022,-0.894646036133101,,
1993.69938153375,-0.894891403050062,,
2008.57773512729,-0.895760453368706,,
2023.45608872082,-0.896600157431533,,
2038.33444231436,-0.896947980313236,,
2053.21279590789,-0.89738096555512,,
2068.09114950143,-0.897669915348433,,
2082.96950309496,-0.897587697084957,,
2097.8478566885,-0.897907803436868,,
2112.72621028204,-0.897074799007829,,
2127.60456387557,-0.896144044748491,,
2142.48291746911,-0.895533230694585,,
2157.36127106264,-0.895149030379581,,
2172.23962465618,-0.894963789955885,,
2187.11797824971,-0.894704335756328,,
2201.99633184325,-0.894097027390328,,
2216.87468543678,-0.893952165922546,,
2231.75303903032,-0.894332314831793,,
2246.63139262385,-0.895343917590803,,
2261.50974621739,-0.896487199668135,,
2276.38809981093,-0.897393799549607,,
2291.26645340446,-0.897671030553293,,
2306.144806998,-0.897403156839456,,
2321.02316059153,-0.897430103726806,,
