"Freq [GHz]","dB(St(2,1)) [] - g='14.5um'","dB(St(2,1)) [] - g='16.5um'","dB(St(2,1)) [] - g='17.5um'","dB(St(2,1)) [] - g='18.5um'","dB(St(2,1)) [] - g='19.5um'","dB(St(2,1)) [] - g='20.5um'","dB(St(2,1)) [] - g='21.5um'","dB(St(2,1)) [] - g='22.5um'","dB(St(2,1)) [] - g='23.5um'","dB(St(2,1)) [] - g='25.5um'"
44.6,-0.52705583919584,-0.477522810668279,-0.462770512522108,-0.443829846536975,-0.438564524158293,-0.431803820452841,-0.415128737866219,-0.411036928070013,-0.417297488618434,-0.391619810303384
44.7,-0.52744617018642,-0.477770694900326,-0.462904281255046,-0.443907909462859,-0.438569859402556,-0.432022439381628,-0.415238632646181,-0.411133714161039,-0.417293697350883,-0.391579329819882
44.8,-0.527827941544101,-0.478012099328051,-0.463035540577439,-0.4439839746263,-0.43857249626923,-0.432239895223868,-0.415347281812247,-0.411225338365081,-0.417287827003837,-0.391541622154057
44.9,-0.528201133484076,-0.478247007223896,-0.46316459117444,-0.444058203293047,-0.438572738582484,-0.432456123807039,-0.415454778896631,-0.411312040201692,-0.417280002366702,-0.391506832319696
45,-0.528565750265463,-0.478475422093371,-0.463291744512829,-0.444130765192645,-0.438570900682163,-0.432671072047388,-0.415561228308249,-0.411394073257111,-0.417270361454378,-0.39147511050737
45.1,-0.528921819352357,-0.478697367344597,-0.463417322921915,-0.444201838607604,-0.438567307465086,-0.432884698287839,-0.415666745449835,-0.411471705075009,-0.417259055590051,-0.391446612304497
45.2,-0.52926930800454,-0.478912823554921,-0.463541650837225,-0.44427159959304,-0.438562283860397,-0.433096959172527,-0.415771450258215,-0.411545179535387,-0.417246236494804,-0.391421533706484
45.3,-0.529608372222488,-0.479121916961985,-0.463665088224351,-0.444340258588281,-0.438556193426744,-0.433307850127245,-0.415875489879147,-0.411614835321354,-0.417232099002312,-0.391400010234142
45.4,-0.529939105216356,-0.479324729342828,-0.463787990801534,-0.444408020291356,-0.438549393281137,-0.433517365892125,-0.415979013653201,-0.411680981780812,-0.417216835184179,-0.391382215053538
45.5,-0.530261620600123,-0.479521361166392,-0.463910725475022,-0.444475098284201,-0.438542251261939,-0.433725513740213,-0.416082182320955,-0.411743941970972,-0.417200650699799,-0.391368327509935
45.6,-0.530576051830938,-0.479711931329432,-0.464033670418803,-0.444541715108498,-0.438535145968334,-0.433932313698513,-0.416185168110384,-0.411804052635554,-0.417183764855534,-0.391358533298052
45.7,-0.530882551696076,-0.47989657690797,-0.464157215153705,-0.44460810233948,-0.438528466799271,-0.434137798751347,-0.416288154820159,-0.4118616641941,-0.417166410661059,-0.391353024623701
45.8,-0.53118129184491,-0.480075452924144,-0.464281760625778,-0.444674500657505,-0.438522613991582,-0.434342015028035,-0.416391337899121,-0.411917140742163,-0.417148834883024,-0.391352000357748
45.9,-0.531472462363111,-0.480248732128579,-0.464407719283735,-0.444741159917963,-0.438517998657181,-0.434545021976144,-0.416494924522733,-0.411970860061279,-0.41713129809668,-0.39135566618209
46,-0.53175627138662,-0.480416604797932,-0.464535515155511,-0.444808339219238,-0.438515042819262,-0.434746892521735,-0.416599133666255,-0.412023213637505,-0.41711407473551,-0.391364234728683
46.1,-0.532032944752768,-0.48057927854767,-0.46466558392359,-0.444876306968908,-0.438514179447456,-0.434947713217823,-0.4167041961754,-0.412074606687734,-0.417097453139302,-0.391377925711557
46.2,-0.532302725685999,-0.480736978159371,-0.464798372999278,-0.44494534094836,-0.438515852491696,-0.43514758438223,-0.416810354834694,-0.412125458192605,-0.417081735600766,-0.391396966052329
46.3,-0.532565874516098,-0.480889945422207,-0.46493434159546,-0.445015728375705,-0.438520516914835,-0.435346620225762,-0.416917864433457,-0.41217620093551,-0.41706723841089,-0.391421589999388
46.4,-0.532822668426303,-0.481038438988185,-0.465073960798046,-0.445087765967018,-0.438528638723808,-0.435544948971801,-0.417026991829895,-0.412227281546673,-0.417054291903224,-0.391452039241214
46.5,-0.533073401229426,-0.48118273424065,-0.465217713635863,-0.445161759996132,-0.438540694999291,-0.435742712967989,-0.417138016013369,-0.412279160551812,-0.417043240497022,-0.391488563013978
46.6,-0.533318383169801,-0.481323123175166,-0.465366095148798,-0.445238026352804,-0.438557173923777,-0.435940068790977,-0.417251228164951,-0.412332312424568,-0.417034442739567,-0.391531418203583
46.7,-0.533557940749071,-0.481459914292577,-0.465519612454288,-0.445316890599267,-0.438578574807872,-0.436137187344807,-0.417366931716381,-0.412387225642226,-0.417028271347491,-0.391580869442667
46.8,-0.533792416574095,-0.481593432503294,-0.465678784811851,-0.445398688025353,-0.43860540811484,-0.436334253953509,-0.417485442407513,-0.412444402744206,-0.417025113247322,-0.391637189202412
46.9,-0.534022169225127,-0.48172401904249,-0.465844143685712,-0.445483763701964,-0.438638195483219,-0.436531468448774,-0.417607088342442,-0.412504360392683,-0.417025369615098,-0.391700657879703
47,-0.53424757314269,-0.48185203139532,-0.466016232805343,-0.445572472532913,-0.43867746974736,-0.436729045252692,-0.417732210044022,-0.412567629434974,-0.417029455915141,-0.391771563879547
47.1,-0.534469018531634,-0.481977843231631,-0.466195608223734,-0.445665179305318,-0.438723774956057,-0.436927213456697,-0.417861160507211,-0.412634754967234,-0.417037801937953,-0.391850203693088
47.2,-0.534686911280835,-0.482101844349724,-0.46638283837352,-0.445762258738278,-0.43877766638874,-0.437126216896381,-0.417994305251071,-0.412706296399076,-0.417050851837143,-0.391936881971336
47.3,-0.534901672897321,-0.482224440628279,-0.466578504120615,-0.445864095529889,-0.438839710569525,-0.43732631422315,-0.418132022369349,-0.412782827518718,-0.417069064165474,-0.392031911594603
47.4,-0.535113740453437,-0.48234605398601,-0.466783198815393,-0.445971084402624,-0.438910485278863,-0.437527778972574,-0.418274702579716,-0.412864936558113,-0.417092911909684,-0.392135613738165
47.5,-0.535323566545918,-0.482467122348514,-0.466997528341304,-0.446083630146984,-0.438990579562748,-0.437730899630005,-0.418422749271771,-0.412953226258157,-0.417122882524403,-0.39224831793369
47.6,-0.53553161293842,-0.482588101473451,-0.467222164511675,-0.446202179017128,-0.439080645360625,-0.437935990855548,-0.418576608997877,-0.413048350349899,-0.417159512966678,-0.392370409606913
47.7,-0.53573837039231,-0.482709468232097,-0.467457747694875,-0.446327162340126,-0.439181303249534,-0.438143376032659,-0.41873671699891,-0.413150950110642,-0.417203327381804,-0.392502240290638
47.8,-0.535944347025513,-0.482831709293556,-0.467704871680851,-0.446458986333952,-0.439293127739421,-0.438353379664698,-0.4189034869352,-0.413261639231887,-0.417254824713405,-0.392644119346282
47.9,-0.536150057761382,-0.48295532685295,-0.467964193276345,-0.446598096751932,-0.439416753296044,-0.438566351074297,-0.419077373699367,-0.413381079546204,-0.417314551014274,-0.392796410516203
48,-0.536356032985516,-0.483080839033952,-0.468236382022768,-0.446744949607399,-0.439552825655747,-0.438782654827945,-0.419258845075042,-0.413509947709223,-0.417383066955367,-0.392959486153354
48.1,-0.536562818555503,-0.483208779887357,-0.46852212022701,-0.446900011205854,-0.439702001817845,-0.439002670788362,-0.419448381775704,-0.413648935257449,-0.417460947850806,-0.393133727260985
48.2,-0.53677097581605,-0.483339699393059,-0.468822102988822,-0.447063758175143,-0.43986495003362,-0.439226794164692,-0.419646477481537,-0.413798748663856,-0.417548783681311,-0.39331952352924
48.3,-0.536981081618941,-0.483474163465022,-0.469137038224917,-0.44723667749344,-0.440042349792374,-0.4394554355611,-0.419853638874583,-0.413960109391182,-0.417647179115501,-0.393517273368234
48.4,-0.53719372834705,-0.48361275395898,-0.469467646689381,-0.447419266515086,-0.440234891804022,-0.439689021023444,-0.420070385672111,-0.414133753942598,-0.417756753529197,-0.393727383937991
48.5,-0.537409523941676,-0.483756068682277,-0.469814661990638,-0.44761203299409,-0.440443277978434,-0.439927992084267,-0.420297250657774,-0.414320433909623,-0.417878141022552,-0.3939502711751
48.6,-0.53762909193295,-0.483904721405539,-0.470178830604538,-0.447815495105413,-0.44066822140118,-0.440172805805899,-0.420534779710835,-0.414520916017089,-0.418011990434811,-0.394186359816154
48.7,-0.537853071472418,-0.484059341875686,-0.470560911883765,-0.448030181463739,-0.440910446305867,-0.440423934821868,-0.420783531833142,-0.414735982164768,-0.418158965356705,-0.394436083417966
48.8,-0.538082117367551,-0.484220575830099,-0.470961678063173,-0.448256631139831,-0.44117068804278,-0.440681867376305,-0.421044079173902,-0.414966429465762,-0.418319744140161,-0.394699884374729
48.9,-0.538316900117482,-0.48438908501137,-0.471381914261214,-0.448495393674392,-0.441449693043825,-0.440947107361619,-0.421317007052018,-0.415213070281261,-0.418495019905363,-0.394978213931832
49,-0.538558105949663,-0.484565547182389,-0.471822418477128,-0.448747029089311,-0.441748218783678,-0.441220174354068,-0.421602913975999,-0.415476732251418,-0.418685500544944,-0.395271532196675
49.1,-0.538806436856984,-0.484750656141404,-0.47228400158393,-0.449012107896191,-0.442067033737035,-0.441501603647417,-0.421902411661269,-0.415758258322414,-0.418891908725166,-0.395580308146276
49.2,-0.53906261063483,-0.484945121736795,-0.472767487317115,-0.449291211102214,-0.442406917331971,-0.441791946284407,-0.422216125044821,-0.416058506769297,-0.419114981884012,-0.395905019631738
49.3,-0.539327360917844,-0.485149669881122,-0.473273712258817,-0.449584930213113,-0.442768659899146,-0.442091769086124,-0.422544692297101,-0.416378351214526,-0.419355472225919,-0.396246153379486
49.4,-0.539601437215856,-0.485365042564205,-0.473803525817432,-0.44989386723339,-0.443153062617052,-0.442401654679054,-0.422888764830919,-0.416718680641984,-0.419614146713265,-0.396604204989533
49.5,-0.539885604948781,-0.485591997864934,-0.474357790202696,-0.450218634663393,-0.443560937452899,-0.442722201519727,-0.42324900730741,-0.417080399406353,-0.419891787054059,-0.39697967893037
49.6,-0.540180645480089,-0.485831309961621,-0.474937380395825,-0.450559855493558,-0.443993107099338,-0.443054023916929,-0.423626097638978,-0.417464427237642,-0.420189189686246,-0.397373088530764
49.7,-0.540487356148315,-0.486083769140242,-0.475543184114978,-0.45091816319539,-0.444450404906802,-0.443397752051359,-0.424020726988843,-0.417871699240665,-0.420507165757878,-0.397784955968377
49.8,-0.540806550296806,-0.486350181800876,-0.476176101775624,-0.451294201709421,-0.44493367481139,-0.443754031992439,-0.424433599767327,-0.418303165889433,-0.420846541103494,-0.398215812255145
49.9,-0.541139057300775,-0.486631370461551,-0.476837046445909,-0.451688625429766,-0.445443771258323,-0.444123525712499,-0.424865433624728,-0.418759793016055,-0.421208156216388,-0.39866619721938
50,-0.541485722591819,-0.486928173759514,-0.477526943796848,-0.45210209918551,-0.445981559120751,-0.444506911097834,-0.425316959440652,-0.419242561794261,-0.421592866216481,-0.399136659484753
