"Freq [GHz]","dB(St(1,1)) [] - g_pillar_position='49.5um'","dB(St(1,1)) [] - g_pillar_position='62um'","dB(St(1,1)) [] - g_pillar_position='74.5um'","dB(St(1,1)) [] - g_pillar_position='87um'","dB(St(1,1)) [] - g_pillar_position='99.5um'","dB(St(1,1)) [] - g_pillar_position='112um'","dB(St(1,1)) [] - g_pillar_position='124.5um'","dB(St(1,1)) [] - g_pillar_position='137um'","dB(St(1,1)) [] - g_pillar_position='149.5um'","dB(St(1,1)) [] - g_pillar_position='162um'","dB(St(1,1)) [] - g_pillar_position='174.5um'","dB(St(1,1)) [] - g_pillar_position='187um'","dB(St(1,1)) [] - g_pillar_position='199.5um'"
45.4,-24.2023634417494,-23.2531179849275,-20.5977442430946,-24.3343263450842,-23.9482940392469,-21.5756597230051,-22.7078625761189,-20.6794942249242,-21.2263971699168,-20.8859116180103,-22.5626463543835,-21.9976922114152,-22.1455728139265
45.5,-24.196555600803,-23.2393442024517,-20.5824808105183,-24.3167016367051,-23.9499665985305,-21.5653919512895,-22.6948264388732,-20.666969019135,-21.2149288131342,-20.8671658442438,-22.5559122842373,-21.984306983686,-22.1405846370235
45.6,-24.19146189791,-23.2261517723207,-20.5679286001687,-24.2997929054081,-23.9522077806906,-21.5558769635712,-22.6824762633662,-20.6551725673855,-21.2040888394396,-20.8492018548305,-22.5497674996484,-21.9716646967743,-22.136214442275
45.7,-24.1870885548239,-23.2135465827752,-20.5540865277611,-24.283604406629,-23.9550260645009,-21.5471173304447,-22.6708155164604,-20.6441064262375,-21.193879636044,-20.8320193831972,-22.5442170524639,-21.9597667457435,-22.1324661810276
45.8,-24.1834415784391,-23.2015342907548,-20.5409534434958,-24.2681401889488,-23.9584298349138,-21.5391155194269,-22.6598475927083,-20.6337720895919,-21.1843035155983,-20.8156181368872,-22.5392658315021,-21.9486144023019,-22.1293437598963
45.9,-24.1805267750945,-23.1901203318224,-20.528528136443,-24.2534041081761,-23.9624273902026,-21.5318739028,-22.6495758219889,-20.6241709943921,-21.1753627222098,-20.7999978027996,-22.5349185613634,-21.9382088155242,-22.1268510455192
46,-24.1783497646301,-23.1793099300442,-20.516809338688,-24.2393998410686,-23.967026949133,-21.5253947653748,-22.6400034770049,-20.6153045262444,-21.1670594373993,-20.785158052262,-22.5311798007889,-21.9285510124828,-22.1249918692877
46.1,-24.1769159941961,-23.1691081078139,-20.5057957292389,-24.2261308986966,-23.9722366581592,-21.5196803121762,-22.6311337806419,-20.6071740249557,-21.1593957859947,-20.7710985459418,-22.5280539405572,-21.9196418988217,-22.1237700320526
46.2,-24.176230751806,-23.1595196956103,-20.4954859376976,-24.2136006394481,-23.9780645986418,-21.5147326760476,-22.622969913189,-20.5997807899919,-21.1523738419654,-20.7578189386023,-22.5255452009122,-21.9114822593096,-22.1231893088067
46.3,-24.1762991796316,-23.15054934168,-20.4858785476967,-24.2018122816796,-23.9845187940841,-21.5105539251799,-22.6155150194267,-20.5931260858587,-21.1459956341921,-20.7453188837079,-22.5236576285184,-21.9040727584113,-22.1232534533428
46.4,-24.1771262870387,-23.1422015216352,-20.4769721001013,-24.1907689160146,-23.9916072173855,-21.5071460705597,-22.6087722155832,-20.5872111474061,-21.1402631521763,-20.7335980378848,-22.5223950929426,-21.8974139409195,-22.1239662028882
46.5,-24.1787169633601,-23.1344805479598,-20.4687650959785,-24.1804735172953,-23.999337798109,-21.5045110733414,-22.6027445961603,-20.582037185059,-21.135178351686,-20.72265606524,-22.5217612826685,-21.8915062326916,-22.1253312827165
46.6,-24.1810759904068,-23.127390579415,-20.4612559993338,-24.1709289561895,-24.007718429764,-21.5026508521411,-22.5974352406336,-20.5776053899755,-21.1307431603401,-20.712492641545,-22.5217597006528,-21.8863499415408,-22.1273524107358
46.7,-24.1842080547174,-23.1209356303386,-20.4544432396151,-24.1621380104616,-24.0167569771021,-21.5015672902527,-22.5928472200295,-20.5739169391344,-21.126959483129,-20.703107458287,-22.5223936594407,-21.8819452583306,-22.1300333020562
46.8,-24.1881177595477,-23.115119579831,-20.4483252139848,-24.1541033759095,-24.0264612834275,-21.5012622427886,-22.5889836033807,-20.5709730003539,-21.1238292078736,-20.6945002265914,-22.5236662758625,-21.8782922583257,-22.1333776735357
46.9,-24.1928096366023,-23.1099461808235,-20.4429002893585,-24.1468276769773,-24.0368391779223,-21.5017375437434,-22.5858474640662,-20.5687747372423,-21.1213542106217,-20.6866706810207,-22.5255804653437,-21.8753909028546,-22.1373892483056
47,-24.1982881575116,-23.105419069022,-20.4381668042116,-24.1403134770478,-24.0478984829883,-21.5029950129815,-22.5834418860357,-20.5673233140844,-21.119536360982,-20.6796185832512,-22.5281389358673,-21.8732410413401,-22.1420717602791
47.1,-24.2045577450577,-23.1015417717235,-20.4341230701507,-24.1345632884248,-24.0596470216066,-21.5050364631516,-22.5817699699254,-20.5666199006621,-21.1183775273972,-20.6733437256319,-22.5313441816389,-21.8718424137551,-22.1474289586404
47.2,-24.2116227841543,-23.0983177165011,-20.4307673732507,-24.12957958201,-24.0720926247197,-21.5078637065256,-22.5808348390662,-20.5666656770135,-21.1178795823546,-20.6678459346282,-22.5351984765136,-21.8711946535634,-22.1534646123195
47.3,-24.2194876325851,-23.0957502397534,-20.4280979751543,-24.1253647966852,-24.0852431386358,-21.511478561766,-22.5806396453895,-20.5674618381314,-21.1180444075378,-20.6631250741528,-22.5397038672576,-21.8712972912014,-22.1601825144525
47.4,-24.228156631508,-23.0938425951165,-20.4261131139337,-24.1219213484067,-24.0991064324616,-21.5158828606211,-22.5811875752341,-20.5690095986014,-21.1188738989167,-20.6591810487864,-22.5448621667275,-21.8721497581618,-22.1675864868293
47.5,-24.2376341157294,-23.092597961736,-20.4248110047098,-24.1192516390217,-24.1136904055671,-21.5210784545514,-22.5824818550591,-20.5713101971839,-21.1203699717803,-20.6560138068903,-22.5506749470669,-21.8737513917331,-22.1756803843315
47.6,-24.2479284295151,-23.0920227327006,-20.4241931690297,-24.117361881155,-24.1290066058482,-21.527071118741,-22.5845294479571,-20.5743686042995,-21.1225378524146,-20.6536271515545,-22.5571467530948,-21.8761051050874,-22.1844715197003
47.7,-24.2590439880093,-23.0921200057464,-20.4242577502781,-24.1162545085633,-24.1450631316273,-21.5338627917903,-22.5873337261496,-20.5781861398749,-21.1253795384918,-20.6520211290134,-22.5642786674835,-21.8792100511007,-22.1939638846908
47.8,-24.2709811824795,-23.0928895178887,-20.4249995575426,-24.1159281266932,-24.1618644475299,-21.5414515363634,-22.5908943966635,-20.5827604465933,-21.1288937567134,-20.6511920304151,-22.572068278948,-21.8830616496451,-22.2041580600115
47.9,-24.2837444219838,-23.0943342292222,-20.4264167147452,-24.1163851646373,-24.1794186513877,-21.5498393491785,-22.5952149037421,-20.5880929059642,-21.1330825500755,-20.6511400099114,-22.5805161256729,-21.8876589219272,-22.2150580787421
48,-24.2973381577758,-23.0964570648496,-20.4285073221942,-24.1176280778799,-24.1977339095599,-21.5590282790413,-22.6002987592334,-20.5941849459357,-21.1379480053829,-20.6518652795235,-22.5896224757036,-21.8930008306408,-22.2266680293345
48.1,-24.311766892366,-23.0992609222914,-20.431269455672,-24.1196593556323,-24.2168184647057,-21.5690204330917,-22.6061495478236,-20.6010380451662,-21.1434922579522,-20.6533681116316,-22.5993873232074,-21.8990862896938,-22.2389920600409
48.2,-24.3270351884155,-23.1027486787555,-20.4347011652506,-24.122481527957,-24.2366806436324,-21.5798179829964,-22.6127709322078,-20.6086537372526,-21.1497174962653,-20.6556488413625,-22.6098103858859,-21.9059141748754,-22.2520343833501
48.3,-24.3431476774718,-23.1069231982672,-20.4388004738307,-24.1260971726947,-24.257328865227,-21.5914231710924,-22.620166658203,-20.6170336149156,-21.1566259665771,-20.6587078688775,-22.6208911037644,-21.9134833354781,-22.2657992804364
48.4,-24.3601090685563,-23.1117873386622,-20.4435653753957,-24.130508922201,-24.2787716484797,-21.6038383164842,-22.6283405598088,-20.6261793341452,-21.1642199774788,-20.6625456615577,-22.6326286395956,-21.9217926068752,-22.2802911056231
48.5,-24.3779241566161,-23.1173439584457,-20.4489938329732,-24.135719469906,-24.3010176206099,-21.6170658210991,-22.6372965642216,-20.6360926183087,-21.1725019044196,-20.667162756087,-22.6450218811315,-21.9308408240477,-22.2955142908663
48.6,-24.3965978308502,-23.1235959235187,-20.4550837762949,-24.1417315767061,-24.324075525303,-21.6311081757033,-22.6470386968056,-20.646775262223,-21.181474194189,-20.6725597604312,-22.6580694455225,-21.9406268360408,-22.3114733502605
48.7,-24.4161350829214,-23.1305461137778,-20.4618330991466,-24.1485480771996,-24.3479542310704,-21.645967965887,-22.6575710860291,-20.6582291361946,-21.1911393693621,-20.6787373557109,-22.6717696861113,-21.9511495213198,-22.3281728845734
48.8,-24.4365410150673,-23.1381974295889,-20.4692396563967,-24.1561718857758,-24.3726627397422,-21.6616478780181,-22.6688979683683,-20.6704561900282,-21.2015000327127,-20.6856962979666,-22.6861207018908,-21.9624078039839,-22.3456175858102
48.9,-24.4578208481206,-23.1465527981405,-20.4773012606923,-24.1646060025698,-24.3982101951047,-21.6781507051748,-22.6810236931874,-20.683458457008,-21.2125588715949,-20.6934374198121,-22.7011203498951,-21.9744006707815,-22.3638122418154
49,-24.4799799294519,-23.155615179681,-20.4860156788117,-24.1738535192933,-24.4246058916968,-21.695479353059,-22.6939527275991,-20.6972380578542,-21.2243186622972,-20.7019616319739,-22.7167662607812,-21.9871271888618,-22.3827617409147
49.1,-24.5030237408481,-23.1653875736443,-20.4953806276577,-24.1839176249511,-24.4518592837758,-21.7136368458976,-22.7076896613109,-20.7117972046567,-21.2367822743735,-20.7112699247111,-22.7330558578513,-22.0005865241837,-22.4024710766033
49.2,-24.5269579063379,-23.1758730246677,-20.5053937698809,-24.1948016114568,-24.4799799944684,-21.7326263323382,-22.7222392114651,-20.7271382047887,-21.2499526749535,-20.7213633691117,-22.7499863797398,-22.0147779604918,-22.4229453522839
49.3,-24.5517881999787,-23.1870746285092,-20.516052709114,-24.2065088791559,-24.5089778251205,-21.7524510913446,-22.7376062274772,-20.7432634648048,-21.2638329330363,-20.7322431182602,-22.7675549069645,-22.0297009187584,-22.4441897860624
49.4,-24.577520553618,-23.1989955378679,-20.5273549848021,-24.219042942269,-24.5388627648616,-21.7731145380995,-22.7537956958788,-20.7601754943244,-21.2784262237709,-20.743910408268,-22.7857583925079,-22.0453549769824,-22.4662097156042
49.5,-24.6041610646415,-23.2116389681142,-20.5392980666118,-24.232407434265,-24.5696450004004,-21.794620229921,-22.7708127451735,-20.7778769099051,-21.2937358327286,-20.7563665591619,-22.8045936965447,-22.0617398902249,-22.4890106030588
49.6,-24.631716003724,-23.2250082029355,-20.5518793483977,-24.2466061131763,-24.601334926067,-21.816971872201,-22.7886626507083,-20.7963704389085,-21.3097651601707,-20.7696129756195,-22.8240576253888,-22.0788556107562,-22.512598040058
49.7,-24.660191822595,-23.2391065999037,-20.565096141707,-24.2616428668657,-24.6339431541222,-21.8401733243728,-22.8073508395727,-20.8156589233619,-21.3265177253154,-20.7836511475434,-22.8441469746633,-22.0967023081815,-22.5369777527944
49.8,-24.689595161834,-23.2539375959711,-20.5789456687981,-24.2775217182563,-24.6674805253507,-21.8642286059155,-22.8268828955259,-20.8357453238189,-21.3439971706092,-20.7984826504624,-22.864858576638,-22.115280389412,-22.5621556071864
49.9,-24.7199328587108,-23.2695047129005,-20.593425055152,-24.2942468305366,-24.7019581199595,-21.8891419024051,-22.8472645639647,-20.8566327232228,-21.3622072660074,-20.8141091457485,-22.8861893515964,-22.134590518342,-22.5881376141369
50,-24.7512119550841,-23.2858115626381,-20.6085313214468,-24.3118225123495,-24.7373872688019,-21.9149175716191,-22.8685017569362,-20.8783243307757,-21.3811519132682,-20.8305323806332,-22.9081363630184,-22.1546336350966,-22.6149299348932
