"Freq [GHz]","dB(St(2,1)) [] - g_pillar_position='49.5um'","dB(St(2,1)) [] - g_pillar_position='62um'","dB(St(2,1)) [] - g_pillar_position='74.5um'","dB(St(2,1)) [] - g_pillar_position='87um'","dB(St(2,1)) [] - g_pillar_position='99.5um'","dB(St(2,1)) [] - g_pillar_position='112um'","dB(St(2,1)) [] - g_pillar_position='124.5um'","dB(St(2,1)) [] - g_pillar_position='137um'","dB(St(2,1)) [] - g_pillar_position='149.5um'","dB(St(2,1)) [] - g_pillar_position='162um'","dB(St(2,1)) [] - g_pillar_position='174.5um'","dB(St(2,1)) [] - g_pillar_position='187um'","dB(St(2,1)) [] - g_pillar_position='199.5um'"
34.5,-0.389366189655248,-0.383139788902972,-0.38736008927997,-0.374175910919976,-0.381082251324097,-0.395721198770135,-0.383944697645668,-0.399475312326364,-0.392509669177816,-0.396413788705379,-0.388641126717433,-0.386418339837031,-0.391449058650162
34.6,-0.389921681273494,-0.383800455295191,-0.388164559746962,-0.374801914991664,-0.381694235141489,-0.396467729124381,-0.384540613234961,-0.400295737796779,-0.393290539214155,-0.397164126681039,-0.389357786797419,-0.387175182694649,-0.392183368537345
34.7,-0.390477831647618,-0.384460426816124,-0.388972629765689,-0.375427860641521,-0.382305864892539,-0.39721564032825,-0.385137291644355,-0.401118911582122,-0.39407222311673,-0.397918889768928,-0.390078700794754,-0.387936429341183,-0.392916798448143
34.8,-0.39103438082688,-0.385119371400915,-0.389783938042262,-0.376053459010385,-0.382916851221228,-0.397964606498927,-0.385734663292001,-0.401944446150137,-0.39485415571038,-0.39867779996483,-0.390803478743039,-0.388701710905224,-0.393649026953224
34.9,-0.391591072158064,-0.385776962589766,-0.390598119191983,-0.37667842522307,-0.383526908913553,-0.398714308297657,-0.386332655820278,-0.402771949892584,-0.39563577168058,-0.399440569887085,-0.391531706895517,-0.389470639128536,-0.394379738172793
35,-0.392147652921517,-0.386432880458724,-0.391414804712136,-0.377302479140855,-0.384135757603352,-0.399464431247939,-0.386931194133171,-0.403601028339244,-0.396416508976914,-0.400206903346621,-0.392262948996626,-0.390242807574934,-0.395108622491146
35.1,-0.39270387492913,-0.387086812473223,-0.392233623962024,-0.377925346069989,-0.384743122434057,-0.400214664828964,-0.387530200436454,-0.404431285377442,-0.397195812217416,-0.400976495962097,-0.392996747768032,-0.391017793006023,-0.395835377211603
35.2,-0.393259495082368,-0.387738454265565,-0.393054205144823,-0.378546757423624,-0.385348734674112,-0.4009647021844,-0.388129594280422,-0.40526232447077,-0.397973136050265,-0.401749035819302,-0.393732626604154,-0.391795156918069,-0.396559707151338
35.3,-0.393814275888598,-0.388387510338362,-0.393876176286243,-0.379166451334865,-0.385952332284166,-0.401714240275226,-0.388729292605434,-0.40609374986983,-0.398747948428434,-0.402524204172514,-0.394470091469779,-0.392574447231878,-0.397281325176128
35.4,-0.394367973248559,-0.389033663856369,-0.39469917260373,-0.379784151483962,-0.386553635780351,-0.402462969643915,-0.389329211081573,-0.406925163940083,-0.399519699245697,-0.403301695568414,-0.395208638477363,-0.393355209870396,-0.397999920732096
35.5,-0.394920370748362,-0.389676664622209,-0.395522811210321,-0.380399628223798,-0.387152418065099,-0.403210601528597,-0.389929258543513,-0.407756172510665,-0.400287917712203,-0.404081154043585,-0.395947729430696,-0.394136952227401,-0.398715251081097
35.6,-0.395471250581308,-0.390316247576274,-0.396346725460863,-0.381012643256744,-0.387748440319141,-0.403956847792778,-0.39052934433363,-0.408586389431236,-0.401052130539656,-0.404862244851674,-0.39668683098998,-0.394919192834698,-0.399427056120884
35.7,-0.396020402185287,-0.390952158663333,-0.397170552343162,-0.3816229669517,-0.388341472193715,-0.40470142662996,-0.391129375395427,-0.409415434007458,-0.401811889230735,-0.40564462962774,-0.397425401819914,-0.395701444773026,-0.400135085357185
35.8,-0.396567622536262,-0.39158415519724,-0.39799393336193,-0.382230378691675,-0.388931292122609,-0.40544406326357,-0.391729256332619,-0.410242932069222,-0.402566772310766,-0.406427967262422,-0.398162895267907,-0.396483217923256,-0.400839098147752
35.9,-0.397112716397492,-0.392212006164469,-0.398816515389667,-0.382834667168412,-0.389517687584194,-0.406184490599481,-0.392328889470885,-0.411068516991119,-0.403316387258697,-0.407211914799864,-0.398898762128823,-0.397264021271951,-0.401538863893663
36,-0.397655496525282,-0.392835492468102,-0.399637951480313,-0.383435630624432,-0.390100455314153,-0.406922449815793,-0.392928174922258,-0.41189183065956,-0.404060372117646,-0.407996128354685,-0.399632453467809,-0.398043365248437,-0.402234162179838
36.1,-0.398195783832143,-0.393454407113862,-0.400457901641807,-0.384033077043681,-0.390679401470386,-0.407657690881771,-0.393527010652291,-0.412712524381506,-0.404798396771589,-0.408780264043441,-0.400363423471358,-0.398820764070081,-0.40292478286718
36.2,-0.398733407508821,-0.394068555339844,-0.401276033564152,-0.384626824292318,-0.391254341751604,-0.408389973002479,-0.394125292549656,-0.413530259729915,-0.405530163880431,-0.409563978925656,-0.401091132295836,-0.399595738071163,-0.403610526138842
36.3,-0.399268205106324,-0.394677754691912,-0.402092023299862,-0.385216700211192,-0.391825101471362,-0.409119064988632,-0.394722914498621,-0.414344709321976,-0.40625540947213,-0.410346931949286,-0.401815048881845,-0.400367815991128,-0.404291202503129
36.4,-0.399800022579964,-0.3952818350464,-0.402905555893994,-0.3858025426621,-0.392391515589584,-0.409844745553295,-0.395319768453893,-0.415155557526545,-0.406973903195632,-0.411128784894948,-0.402534653703256,-0.401136537198192,-0.40496663275595
36.5,-0.40032871429694,-0.395880638582544,-0.403716325961677,-0.38638419952992,-0.392953428703972,-0.410566803537968,-0.395915744518222,-0.415962501098151,-0.407685448244734,-0.411909203314026,-0.403249441420273,-0.40190145382462,-0.405636647905331
36.6,-0.400854143009633,-0.396474019706791,-0.404524038210998,-0.386961528683141,-0.393510695003257,-0.411285038071655,-0.396510731022453,-0.416765249735022,-0.40838988096703,-0.412687857454487,-0.403958923407014,-0.402662132791709,-0.406301089061217
36.7,-0.401376179796602,-0.39706184493169,-0.405328407910165,-0.387534397895189,-0.394063178185273,-0.411999258666645,-0.39710461460816,-0.417563526559887,-0.409087070177406,-0.41346442316906,-0.404662630126292,-0.403418157703491,-0.406959807293069
36.8,-0.401894703973599,-0.397643992711783,-0.406129161297551,-0.388102684729442,-0.394610751342064,-0.412709285255171,-0.397697280312756,-0.418357068522623,-0.409776916198857,-0.414238582800342,-0.405360113326199,-0.404169130590623,-0.407612663458446
36.9,-0.402409602976674,-0.398220353239812,-0.406926035934493,-0.388666276390423,-0.395153296814834,-0.413414948171044,-0.398288611657047,-0.419145626724391,-0.410459349656602,-0.415010026036856,-0.406050948036243,-0.404914673487459,-0.408259528005377
37,-0.402920772219839,-0.398790828205899,-0.407718781000296,-0.389225069544376,-0.395690706021458,-0.414116088080656,-0.398878490735319,-0.419928966663894,-0.411134330054094,-0.415778450735345,-0.406734734344018,-0.405654429828795,-0.408900280751271
37.1,-0.403428114929613,-0.399355330523125,-0.408507157530109,-0.389778970111767,-0.396222879259073,-0.414812555867227,-0.399466798307631,-0.420706868406667,-0.411801844160665,-0.416543563703519,-0.407411098936392,-0.406388065654358,-0.409534810641423
37.2,-0.403931541958646,-0.399913784022553,-0.40929093859591,-0.390327893034783,-0.396749725484673,-0.415504212472918,-0.400053413894675,-0.421479126679039,-0.412461904242196,-0.417305081438734,-0.408079696393579,-0.407115270612961,-0.410163015489562
37.3,-0.404430971580889,-0.400466123121116,-0.410069909432149,-0.390871762022708,-0.397271162076148,-0.416190928702504,-0.400638215874763,-0.422245550888861,-0.413114546165729,-0.418062730817885,-0.408740210228065,-0.407835758760571,-0.410784801703374
37.4,-0.404926329270653,-0.401012292465728,-0.410843867506938,-0.391410509277943,-0.397787114576577,-0.416872584992878,-0.401221081583208,-0.423005965075946,-0.413759827409013,-0.41881624973427,-0.409392353664097,-0.408549269149867,-0.41140008399745
37.5,-0.405417547467437,-0.401552246556606,-0.411612622540809,-0.39194407520544,-0.398297516423927,-0.417549071152072,-0.401801887413824,-0.423760207794882,-0.414397825004856,-0.419565387677449,-0.410035870157412,-0.409255566211324,-0.412008785096002
37.6,-0.405904565329288,-0.402085949353462,-0.41237599647507,-0.39247240810822,-0.3988023086692,-0.418220286071821,-0.40238050892269,-0.424508131934186,-0.415028633448808,-0.420309906253061,-0.410670533658957,-0.409954439929515,-0.412610835427933
37.7,-0.40638732847621,-0.402613373867508,-0.413133823391738,-0.392995463871771,-0.39930143968469,-0.41888613741707,-0.402956820933928,-0.425249604475284,-0.41565236259677,-0.421049579639242,-0.41129614862906,-0.410645705819802,-0.413206172816304
37.8,-0.406865767424521,-0.403134470824243,-0.413885920742415,-0.39351317944175,-0.399794836707684,-0.41954651421909,-0.403530685090812,-0.425984473463427,-0.41626910213398,-0.421784169200841,-0.411912503974279,-0.411329165975099,-0.41379470874868
37.9,-0.407339839391858,-0.403649230037855,-0.414632144589085,-0.394025524551773,-0.400282461397063,-0.42020133970211,-0.404101973251569,-0.426712631786414,-0.416878988481728,-0.422513472682275,-0.412519462739355,-0.412004684562934,-0.414376394288542
38,-0.40780952903032,-0.404157680209228,-0.415372392800154,-0.39453250209717,-0.400764310426862,-0.420850572734834,-0.404670570640527,-0.42743401930689,-0.417482199521309,-0.423237329259895,-0.413116964669985,-0.412672190463411,-0.414951220911738
38.1,-0.408274805260825,-0.404659826490586,-0.416106546662007,-0.395034095160937,-0.401240358586011,-0.421494152829116,-0.405236350248251,-0.428148556260833,-0.418078886278567,-0.423955567023699,-0.413704932601889,-0.41333159807014,-0.415519153034645
38.2,-0.408735642095228,-0.405155680920108,-0.416834498561061,-0.395530292730879,-0.401710586445939,-0.422132026477736,-0.405799184896623,-0.428856175006276,-0.418669205183714,-0.424668027908029,-0.414283316614619,-0.413982844522712,-0.4160801608882
38.3,-0.409192018360658,-0.405645261988983,-0.417556151671775,-0.396021089364031,-0.402174980054304,-0.422764146774727,-0.406358947356217,-0.429556819514853,-0.4192533163402,-0.425374567735118,-0.414852092843333,-0.414625888720922,-0.416634220212949
38.4,-0.409643917425957,-0.406128594212874,-0.418271419617083,-0.396506484854461,-0.402633530632187,-0.423390473034081,-0.406915510465388,-0.430250444835713,-0.419831381902186,-0.42607505619018,-0.415411262159182,-0.415260710233251,-0.41718131196022
38.5,-0.410091326931768,-0.406605707709711,-0.418980226104638,-0.396986483905898,-0.403086234276114,-0.424010970409105,-0.407468747250975,-0.430937016536692,-0.420403564567133,-0.426769376730061,-0.415960848740322,-0.41588730811619,-0.417721422000443
38.6,-0.410534238525287,-0.407076637785596,-0.419682504541959,-0.397461095810708,-0.403533091665974,-0.424625609514634,-0.408018531050515,-0.431616510127091,-0.420970026188068,-0.42745742642717,-0.416500898554336,-0.416505699661667,-0.41825454083958
38.7,-0.410972647600638,-0.407541424530447,-0.420378197633842,-0.397930334136199,-0.403974107779942,-0.425234366053952,-0.408564735636068,-0.432288910466778,-0.421530926508144,-0.428139115751239,-0.417031477773718,-0.417115919088977,-0.418780663344575
38.8,-0.411406553045789,-0.408000112424711,-0.421067256964797,-0.398394216419429,-0.404409291617347,-0.425837220452189,-0.409107235339277,-0.432954211165738,-0.42208642201783,-0.428814368291903,-0.417552671144067,-0.417718016197354,-0.419299788478301
38.9,-0.411835956996926,-0.408452749958265,-0.421749642569845,-0.398852763871497,-0.404838655930212,-0.42643415749783,-0.40964590517791,-0.433612413978152,-0.422636664934262,-0.429483120425397,-0.418064580325026,-0.418312054994716,-0.419811919044854
39,-0.412260864600816,-0.40889938926278,-0.422425322496337,-0.399306001091984,-0.405262216964215,-0.42702516599352,-0.410180620983616,-0.434263528194868,-0.423181802300211,-0.430145320929086,-0.418567322221434,-0.418898112316861,-0.420317061445549
39.1,-0.41268128378573,-0.409340085758205,-0.423094272359735,-0.399753955794204,-0.405679994209592,-0.427610238417611,-0.41071125953088,-0.434907570037988,-0.423721975199324,-0.430800930547797,-0.419061027321754,-0.419476276450672,-0.420815225445919
39.2,-0.413097225041629,-0.409774897814128,-0.423756474895817,-0.400196658542073,-0.406092010162432,-0.42818937059745,-0.411237698667068,-0.43554456206074,-0.424257318083327,-0.431449921516136,-0.419545838058999,-0.420046645773722,-0.421306423954193
39.3,-0.413508701209722,-0.410203886426615,-0.424411919511939,-0.400634142498576,-0.406498290096767,-0.428762561395055,-0.411759817443552,-0.436174532555811,-0.424787958205877,-0.432092277041367,-0.420021907207383,-0.420609327420982,-0.421790672811155
39.4,-0.413915727281958,-0.41062711491099,-0.425060601839657,-0.401066443186587,-0.406898861847757,-0.429329812406337,-0.412277496247779,-0.436797514975015,-0.425314015157647,-0.432727990751398,-0.420489396327154,-0.421164435989053,-0.422267990591861
39.5,-0.414318320210447,-0.411044648610707,-0.425702523290764,-0.401493598262073,-0.407293755606056,-0.429891127674065,-0.412790616936229,-0.437413547362669,-0.425835600496002,-0.433357066112603,-0.42094847426739,-0.421712092285723,-0.42273839841889
39.6,-0.41471649872721,-0.411456554622544,-0.42633769061892,-0.401915647299699,-0.407683003723541,-0.430446513415332,-0.413299062968178,-0.438022671805144,-0.426352817463242,-0.433979515822034,-0.421399315735654,-0.422252422132783,-0.423201919787271
39.7,-0.415110283174092,-0.411862901538327,-0.426966115488504,-0.402332631591271,-0.408066640530409,-0.430995977763676,-0.413802719540216,-0.438624933898324,-0.426865760786583,-0.434595361179217,-0.421842099941614,-0.422785555227498,-0.423658580401043
39.8,-0.415499695343146,-0.41226375920278,-0.42758781405252,-0.402744593956515,-0.408444702163617,-0.431539530526165,-0.414301473721389,-0.439220382234969,-0.427374516553215,-0.43520463144182,-0.422277009319732,-0.423311624068026,-0.424108408021064
39.9,-0.415884758327159,-0.412659198487772,-0.428202806540886,-0.403151578566495,-0.408817226406638,-0.432077182955549,-0.414795214588903,-0.43980906791324,-0.427879162153857,-0.435807363170021,-0.422704228335625,-0.423830762946034,-0.424551432324215
40,-0.41626549638036,-0.413049291082402,-0.428811116860585,-0.403553630779197,-0.409184252540167,-0.432608947537455,-0.415283833364407,-0.440391044067548,-0.428379766288335,-0.436403599564053,-0.423123942378362,-0.424343107009446,-0.424987684773269
40.1,-0.416641934789284,-0.41343410929886,-0.429412772208514,-0.403950796987461,-0.409545821203927,-0.433134837792662,-0.415767223550622,-0.440966365423064,-0.428876389026769,-0.436993389799281,-0.423536336740595,-0.424848791396592,-0.425417198497645
40.2,-0.417014099753367,-0.413813725893561,-0.430007802698443,-0.404343124478488,-0.409901974268964,-0.433654868094112,-0.416245281068325,-0.441535087874017,-0.429369081920479,-0.437576788362989,-0.423941595686652,-0.425347950442775,-0.425840008184417
40.3,-0.41738197691221,-0.414188164333329,-0.430596176710858,-0.404730614810323,-0.410252702474361,-0.434168996346887,-0.416717850155847,-0.442097204501434,-0.429857850397211,-0.438153792924038,-0.424339835188908,-0.425840655557221,-0.426256084971237
40.4,-0.417745635879134,-0.414557548762528,-0.431177994132094,-0.405113364125496,-0.410598102921796,-0.434677295596926,-0.417184884372856,-0.44265283705669,-0.430342767754972,-0.438724529381439,-0.424731304822935,-0.426327101239007,-0.426665532127045
40.5,-0.418105104986657,-0.414921952340131,-0.431753291782644,-0.405491421678644,-0.410938220536341,-0.435179781828578,-0.417646287802647,-0.443202042653023,-0.430823860847368,-0.439289064330779,-0.425116180934908,-0.426807415278254,-0.427068388490277
40.6,-0.418460413093914,-0.415281448093979,-0.432322108049414,-0.405864837166079,-0.411273101061843,-0.435676471285643,-0.418101967501683,-0.443744878124713,-0.431301148848311,-0.439847467095668,-0.425494635954399,-0.427281722182365,-0.427464694114683
40.7,-0.418811589513302,-0.415636108811994,-0.432884482592194,-0.40623366063987,-0.411602790982241,-0.436167380358759,-0.418551833637201,-0.444281399731697,-0.431774643531781,-0.440399809127387,-0.425866837883035,-0.427750142732452,-0.427854490206786
40.8,-0.419158663945004,-0.41598600694551,-0.433440456066901,-0.406597942431558,-0.411927337451745,-0.436652525485522,-0.418995799624738,-0.444811662888527,-0.43224434957119,-0.440946163426179,-0.426232949857489,-0.428212793602723,-0.428237819071188
40.9,-0.419501666419425,-0.416331214524297,-0.433990069865465,-0.406957733084846,-0.412246788233018,-0.437131923062649,-0.419433782265507,-0.445335721917705,-0.432710264854845,-0.441486603985855,-0.426593129782631,-0.42866978703929,-0.428614724063413
41,-0.419840627247057,-0.416671803082517,-0.434533365872597,-0.407313083297058,-0.41256119164332,-0.437605589369933,-0.419865701883506,-0.44585362982653,-0.43317238081391,-0.442021205264008,-0.426947530030823,-0.429121230595558,-0.428985249549896
41.1,-0.420175576975289,-0.417007843595064,-0.435070386238934,-0.407664043868722,-0.412870596507982,-0.438073540505208,-0.420291482462349,-0.44636543810697,-0.433630682760011,-0.442550041679422,-0.427296297202986,-0.429567226920494,-0.429349440874625
41.2,-0.420506546351983,-0.417339406423753,-0.435601173170538,-0.408010665660864,-0.413175052120819,-0.438535792329913,-0.420711051781761,-0.446871196557854,-0.43408515022966,-0.443073187137875,-0.427639571947129,-0.430007873596477,-0.429707344331912
41.3,-0.420833566295269,-0.417666561272541,-0.436125768734488,-0.40835299955958,-0.413474608211262,-0.438992360424642,-0.421124341553605,-0.447370953128348,-0.43453575733281,-0.443590714587634,-0.42797748882979,-0.430443263023223,-0.43005900714509
41.4,-0.421156667869317,-0.417989377151357,-0.436644214679957,-0.408691096447377,-0.413769314917454,-0.439443260054095,-0.421531287557436,-0.447864753782326,-0.434982473103803,-0.44410269560518,-0.428310176256331,-0.430873482343892,-0.43040447745056
41.5,-0.421475882265625,-0.418307922347904,-0.437156552274578,-0.409025007180865,-0.4140592227653,-0.43988850614095,-0.421931829775588,-0.448352642382238,-0.435425261852331,-0.444609200011897,-0.428637756435358,-0.431298613410385,-0.430743804286787
41.6,-0.421791240789489,-0.418622264406812,-0.437662822155477,-0.409354782574335,-0.414344382652658,-0.440328113247973,-0.422325912527456,-0.448834660591931,-0.435864083512941,-0.445110295522076,-0.428960345383727,-0.431718732784191,-0.431077037587894
41.7,-0.422102774851296,-0.418932470115608,-0.438163064194572,-0.409680473388806,-0.414624845838792,-0.440762095567958,-0.422713484603456,-0.449310847797288,-0.436298893991639,-0.445606047422031,-0.429278052967632,-0.432133911769239,-0.431404228181446
41.8,-0.422410515962299,-0.419238605496961,-0.438657317377416,-0.410002130326077,-0.414900663938086,-0.441190466920753,-0.423094499397893,-0.449781241043838,-0.436729645508169,-0.446096518280546,-0.429590982976054,-0.432544216474035,-0.43172542779013
41.9,-0.422714495734497,-0.419540735806638,-0.439145619695156,-0.410319804027393,-0.415171888918208,-0.441613240757022,-0.423468915041409,-0.450245874990142,-0.437156286932995,-0.446581767690126,-0.42989923322326,-0.43294970789953,-0.4320406890367
42,-0.42301474588432,-0.419838925536747,-0.439628008048955,-0.410633545076434,-0.415438573102064,-0.442030430168204,-0.423836694532418,-0.450704781876362,-0.437578764118039,-0.447061852038645,-0.43020289567642,-0.43335044205024,-0.432350065452287
42.1,-0.423311298239795,-0.420133238423581,-0.440104518166272,-0.410943404005963,-0.415700769173267,-0.442442047901929,-0.42419780586773,-0.451157991506642,-0.437997020220428,-0.447536824310786,-0.430502056605501,-0.433746470065494,-0.432653611487176
42.2,-0.423604184750792,-0.420423737459935,-0.440575184528173,-0.411249431308092,-0.41595853018479,-0.442848106382756,-0.42455222217239,-0.451605531244649,-0.438410996018496,-0.448006733918327,-0.430796796752207,-0.434137838368457,-0.432951382524286
42.3,-0.423893437502294,-0.420710484911078,-0.44104004030751,-0.41155167744758,-0.416211909570464,-0.443248617737475,-0.42489992182838,-0.452047426021103,-0.438820630219831,-0.448471626558656,-0.431087191515243,-0.434524588830441,-0.433243434894731
42.4,-0.424179088730061,-0.420993542334228,-0.441499117316738,-0.411850192878053,-0.416460961159179,-0.443643593824653,-0.425240888602585,-0.452483698352653,-0.43922585976059,-0.448931544100421,-0.431373311149272,-0.434906758948219,-0.433529825895048
42.5,-0.424461170838776,-0.421272970600984,-0.441952445965249,-0.412145028060428,-0.416705739191081,-0.444033046267952,-0.425575111773498,-0.452914368370961,-0.43962662009621,-0.449386524494958,-0.431655220975179,-0.435284382032246,-0.433810613806199
42.6,-0.424739716422086,-0.42154882992253,-0.442400055225213,-0.412436233483837,-0.416946298336126,-0.444416986492846,-0.425902586257114,-0.453339453861118,-0.440022845482878,-0.449836601712965,-0.431932981599643,-0.435657487404028,-0.434085857913905
42.7,-0.425014741271316,-0.421821162963387,-0.442841944832271,-0.412723842391012,-0.417182673575764,-0.444795398855405,-0.426223279683373,-0.453758943075268,-0.440414446363058,-0.450281781944473,-0.432206629332795,-0.43602607868864,-0.434355591950356
42.8,-0.425286278905665,-0.422090029540258,-0.443278141167546,-0.413007906128293,-0.417414921310028,-0.445168294665881,-0.426537198796933,-0.454172849414356,-0.440801354425275,-0.450722091417549,-0.432476216727837,-0.436390178116966,-0.434619878175662
42.9,-0.425554379803423,-0.422355505236312,-0.443708696620684,-0.413288492955184,-0.417643118044595,-0.445535711966344,-0.426844389422762,-0.454581211174112,-0.441183524482942,-0.45115757578118,-0.432741811577036,-0.436749826218541,-0.434878805925753
43,-0.42581907755712,-0.422617647898784,-0.444133634183911,-0.413565653719068,-0.41786732039857,-0.445897661810673,-0.427144870439667,-0.454984037241697,-0.441560888630424,-0.451588252791079,-0.43300345784164,-0.437105038371022,-0.435132438756937
43.1,-0.426080406072635,-0.422876514869331,-0.44455297535111,-0.413839439423505,-0.418087585535139,-0.44625415527714,-0.427438666980399,-0.455381334466749,-0.441933379041467,-0.452014136237423,-0.433261195948263,-0.437455827036138,-0.435380841343823
43.2,-0.426338399597072,-0.423132163018655,-0.444966740123453,-0.414109901256587,-0.418303971186781,-0.446605203517541,-0.427725810550458,-0.455773107740483,-0.442300928195626,-0.45243523600514,-0.433515063027556,-0.437802201979092,-0.435624079502667
43.3,-0.426593092747214,-0.423384648781532,-0.445374947019763,-0.414377090619871,-0.418516535681396,-0.446950817807662,-0.428006339145737,-0.456159360078908,-0.442663469096054,-0.452851558150522,-0.433765093151471,-0.438144170487616,-0.435862220214728
43.4,-0.426844520538549,-0.423634028192397,-0.445777613091149,-0.414641059157679,-0.418725337968358,-0.44729100959831,-0.428280297368722,-0.456540092709844,-0.443020935478539,-0.453263104992379,-0.434011317568516,-0.438481737589764,-0.43609533164926
43.5,-0.427092718414549,-0.423880356921205,-0.446174753939263,-0.414901858786573,-0.418930437645108,-0.447625790566983,-0.428547736543677,-0.456915305163075,-0.443373262012366,-0.45366987521693,-0.434253764936045,-0.438814906269781,-0.436323483186235
43.6,-0.427337722276259,-0.424123690309302,-0.446566383737871,-0.415159541724889,-0.419131894983485,-0.44795517266984,-0.428808714830359,-0.457284995363117,-0.443720384492991,-0.45407186399484,-0.4344924615489,-0.439143677681395,-0.436546745438363
43.7,-0.427579568512045,-0.424364083405552,-0.446952515257286,-0.415414160522299,-0.419329770956136,-0.448279168193773,-0.429063297336477,-0.457649159724233,-0.444062240026985,-0.454469063109781,-0.434727431564136,-0.439468051358054,-0.436765190272667
43.8,-0.42781829402727,-0.424601591002026,-0.447333159891325,-0.415665768089009,-0.419524127262742,-0.448597789808563,-0.429311556228829,-0.458007793247105,-0.444398767209192,-0.454861461096763,-0.434958697220877,-0.439788025419525,-0.436978890831238
43.9,-0.428053936273976,-0.424836267669616,-0.447708327686344,-0.415914417724846,-0.419715026355805,-0.448911050618735,-0.429553570843213,-0.458360889616914,-0.444729906292697,-0.455249043389859,-0.435186279055531,-0.44010359677447,-0.437187921551211
44,-0.428286533280473,-0.425068167793207,-0.448078027371977,-0.416160163147893,-0.419902531466249,-0.449218964215017,-0.4297894277928,-0.458708441302251,-0.445055599351812,-0.455631792477678,-0.435410196111331,-0.440414761318882,-0.437392358183856
44.1,-0.428516123680671,-0.425297345606557,-0.448442266393521,-0.416403058522714,-0.420086706628372,-0.449521544725607,-0.430019221075419,-0.459050439654827,-0.445375790438118,-0.456009688066175,-0.435630466142635,-0.440721514129869,-0.437592277812644
44.2,-0.428742746743132,-0.425523855226558,-0.44880105094536,-0.416643158488013,-0.420267616704433,-0.449818806866547,-0.43024305217923,-0.459386875009301,-0.445690425730193,-0.456382707247438,-0.43584710581337,-0.441023849654649,-0.437787758870592
44.3,-0.428966442399909,-0.425747750686952,-0.449154386005278,-0.41688051818374,-0.420445327408544,-0.450110765991681,-0.430461030187275,-0.459717736783202,-0.445999453677061,-0.456750824673973,-0.436060130889551,-0.441321761894673,-0.437978881156153
44.4,-0.429187251274961,-0.425969085971639,-0.449502275369511,-0.417115193277632,-0.42061990533,-0.450397438141793,-0.430673271880459,-0.460043013576702,-0.446302825135761,-0.457114012737307,-0.43626955642596,-0.441615244584714,-0.438165725848347
44.5,-0.429405214712223,-0.426187915047103,-0.449844721688193,-0.417347239991037,-0.420791417955864,-0.450678840092938,-0.43087990183936,-0.460362693271717,-0.446600493503262,-0.457472241750492,-0.43647539694678,-0.441904291366822,-0.43834837552061
44.6,-0.429620374803273,-0.426404291894382,-0.450181726501059,-0.417576715123969,-0.420959933692865,-0.450954989403868,-0.431081052544478,-0.460676763130518,-0.446892414843071,-0.457825480133569,-0.436677666620139,-0.442188895959122,-0.438526914153658
44.7,-0.429832774414639,-0.426618270540366,-0.450513290273106,-0.417803676079675,-0.421125521888711,-0.451225904462659,-0.431276864475255,-0.460985209893448,-0.447178548006726,-0.458173694601614,-0.436876379426762,-0.442469052319424,-0.438701427147108
44.8,-0.430042457214515,-0.426829905088368,-0.450839412430328,-0.418028180888206,-0.421288252852283,-0.451491604532379,-0.431467486207641,-0.461288019875585,-0.447458854750485,-0.458516850354247,-0.437071549322623,-0.442744754803794,-0.438872001329886
44.9,-0.430249467699211,-0.42703924974812,-0.451160091395038,-0.418250288229404,-0.421448197873521,-0.451752109795698,-0.431653074510249,-0.46158517906231,-0.447733299847515,-0.458854911266562,-0.437263190395712,-0.443015998319878,-0.439038724969709
45,-0.430453851219118,-0.427246358865011,-0.451475324620863,-0.418470057455185,-0.421605429242191,-0.452007441398723,-0.431833794439255,-0.461876673203628,-0.448001851195791,-0.459187840080946,-0.437451317017155,-0.443282778475377,-0.439201687781263
45.1,-0.430655654004194,-0.427451286948888,-0.451785108627254,-0.418687548610826,-0.421760020266019,-0.452257621493638,-0.432009819431711,-0.462162487907053,-0.448264479921838,-0.459515598598856,-0.437635943986358,-0.443545091721305,-0.439360980933264
45.2,-0.430854898815924,-0.42765406838878,-0.452089385516421,-0.418902801314153,-0.421912020862582,-0.452502623238179,-0.432181288996187,-0.462442552766888,-0.448521101948576,-0.459838096418206,-0.437817052666947,-0.443802891657387,-0.439516662898245
45.3,-0.431051659033836,-0.427854779481128,-0.452388203441064,-0.41911589939741,-0.422061532322492,-0.452742521452159,-0.432348439834629,-0.462716909066392,-0.448771753330116,-0.460155344720765,-0.437994693458054,-0.444056220661217,-0.439668863763504
45.4,-0.431245983703225,-0.428053475402876,-0.45268155629649,-0.419326905129718,-0.422208631139138,-0.452977341586274,-0.432511471320795,-0.462985542534846,-0.449016415567541,-0.460467303628039,-0.438168883288918,-0.444305078565229,-0.439817679133264
45.5,-0.431437922847925,-0.428250211605515,-0.452969437176705,-0.419535881552784,-0.422353394889405,-0.453207110260379,-0.432670591572221,-0.463248439119112,-0.449255073773772,-0.460773933089894,-0.438339640049045,-0.444549466575969,-0.439963206083431
45.6,-0.431627527493724,-0.428445043840802,-0.453251838405432,-0.419742892499099,-0.422495902247935,-0.453431855301599,-0.432826017536667,-0.463505585068827,-0.449487716760822,-0.461075193072232,-0.438506982707306,-0.444789387394265,-0.440105543163522
45.7,-0.431814849691757,-0.42863802818651,-0.453528751566233,-0.419948002609072,-0.422636233000963,-0.453651605781671,-0.432977975077057,-0.463756967020195,-0.449714337124265,-0.461371043742627,-0.438670931426014,-0.445024845331225,-0.440244790397381
