Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,345503.136,nm
M Cursor Width,14164.591,nm
R Cursor Pos,2719580.928,nm
R Cursor Width,-13738.082,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,2719580.91787082 nm
R Cursor Width,-13738.0820618963 nm
M Cursor Position,345503.126806753 nm
M Cursor Width,14164.5906582221 nm


Data
Lateral(nm),Height Data(nm),,
103118.646222137,116.305747419286,,
103276.561453717,116.425034698684,,
103434.476685298,114.293233137971,,
103592.391916879,112.173340828255,,
103750.307148459,112.748757809759,,
103908.22238004,114.231345100201,,
104066.13761162,115.485288488095,,
104224.052843201,115.769529292515,,
104381.968074782,115.597790006181,,
104539.883306362,114.346968941468,,
104697.798537943,112.719842493696,,
104855.713769523,113.049878354016,,
105013.629001104,114.515431601743,,
105171.544232685,115.291094369454,,
105329.459464265,113.947046790032,,
105487.374695846,112.566471630766,,
105645.289927427,112.519650834127,,
105803.205159007,112.884874386288,,
105961.120390588,113.828161392403,,
106119.035622168,115.496688278128,,
106276.950853749,116.302187746105,,
106434.86608533,116.188746156893,,
106592.78131691,116.385928519512,,
106750.696548491,117.784842175042,,
106908.611780071,119.199693958157,,
107066.527011652,118.451194201854,,
107224.442243233,116.421241879914,,
107382.357474813,114.396436749723,,
107540.272706394,113.419701626291,,
107698.187937974,114.780728031712,,
107856.103169555,118.547928530316,,
108014.018401136,122.953283957287,,
108171.933632716,124.347891368869,,
108329.848864297,122.990314850798,,
108487.764095877,121.043669640267,,
108645.679327458,120.092183439609,,
108803.594559039,118.694737064767,,
108961.509790619,116.767193136676,,
109119.4250222,114.192361161806,,
109277.34025378,112.552741360729,,
109435.255485361,111.99785650566,,
109593.170716942,112.804796589381,,
109751.085948522,115.680169057956,,
109909.001180103,117.547449567825,,
110066.916411684,116.633354323087,,
110224.831643264,114.345433650521,,
110382.746874845,113.251446980378,,
110540.662106425,114.164427831473,,
110698.577338006,115.099056977024,,
110856.492569587,115.738647717272,,
111014.407801167,115.197188013467,,
111172.323032748,114.259356396351,,
111330.238264328,113.06801540693,,
111488.153495909,112.577286127227,,
111646.06872749,112.902895143272,,
111803.98395907,113.382947458515,,
111961.899190651,112.67524648958,,
112119.814422231,112.068711458765,,
112277.729653812,112.467659658009,,
112435.644885393,113.897455233209,,
112593.560116973,116.514072371217,,
112751.475348554,119.264850905466,,
112909.390580134,121.02548571818,,
113067.305811715,121.479823012675,,
113225.221043296,120.479651766321,,
113383.136274876,120.053770563174,,
113541.051506457,119.94212945921,,
113698.966738038,119.277824436315,,
113856.881969618,116.677322165384,,
114014.797201199,114.106313152745,,
114172.712432779,113.097999028789,,
114330.62766436,114.68020537292,,
114488.542895941,117.953328201465,,
114646.458127521,121.41452981597,,
114804.373359102,122.394928890785,,
114962.288590682,120.149259655864,,
115120.203822263,116.577307474493,,
115278.119053844,114.506930942461,,
115436.034285424,114.726670730927,,
115593.949517005,115.248077376539,,
115751.864748585,115.446100009781,,
115909.779980166,115.139661508866,,
116067.695211747,115.347671412853,,
116225.610443327,115.783750225771,,
116383.525674908,116.984513715674,,
116541.440906488,116.929529733984,,
116699.356138069,115.388596545998,,
116857.27136965,112.622349413463,,
117015.18660123,111.269091321721,,
117173.101832811,112.504835806711,,
117331.017064391,114.645034346013,,
117488.932295972,115.996220264133,,
117646.847527553,116.002854694067,,
117804.762759133,115.642296373824,,
117962.677990714,115.600866076139,,
118120.593222295,116.489206435357,,
118278.508453875,119.240951719823,,
118436.423685456,121.893390402944,,
118594.338917036,121.91189557371,,
118752.254148617,120.421509514888,,
118910.169380198,118.698852279994,,
119068.084611778,118.374454600077,,
119225.999843359,119.182380538304,,
119383.915074939,120.423539048793,,
119541.83030652,121.345025657796,,
119699.745538101,120.533447084478,,
119857.660769681,118.161302606566,,
120015.576001262,116.372395874688,,
120173.491232842,116.53509566705,,
120331.406464423,117.358323297619,,
120489.321696004,116.642343794658,,
120647.236927584,115.648677124669,,
120805.152159165,116.217977158471,,
120963.067390745,118.098457498424,,
121120.982622326,120.273738359506,,
121278.897853907,121.221769284784,,
121436.813085487,119.964699345727,,
