Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,342395.744,nm
M Cursor Width,0,nm
R Cursor Pos,1828069.504,nm
R Cursor Width,0,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,1828069.52104005 nm
R Cursor Width,0 nm
M Cursor Position,342395.743622258 nm
M Cursor Width,0 nm


Data
Lateral(nm),Height Data(nm),,
77405.1207991414,105.808897117945,,
77559.3142668688,110.5429432589,,
77713.5077345962,112.599761649181,,
77867.7012023236,112.900316428813,,
78021.8946700509,114.293052157857,,
78176.0881377783,118.145669336824,,
78330.2816055057,121.370829421082,,
78484.4750732331,122.022542417638,,
78638.6685409604,119.908377806432,,
78792.8620086878,115.9827840558,,
78947.0554764152,111.928085124257,,
79101.2489441425,109.981534570979,,
79255.4424118699,110.828131438442,,
79409.6358795973,111.22988986606,,
79563.8293473247,109.125595581695,,
79718.022815052,105.948194907273,,
79872.2162827794,104.168368928327,,
80026.4097505068,104.953996563521,,
80180.6032182342,107.850738622879,,
80334.7966859615,112.292547486719,,
80488.9901536889,116.387318944081,,
80643.1836214163,117.702477122789,,
80797.3770891437,116.918041591653,,
80951.570556871,117.490905110334,,
81105.7640245984,120.181366036809,,
81259.9574923258,120.737882239109,,
81414.1509600532,118.20709704215,,
81568.3444277805,113.579601178625,,
81722.5378955079,108.800642122018,,
81876.7313632353,106.418900504972,,
82030.9248309627,106.8490004279,,
82185.11829869,110.415312565499,,
82339.3117664174,112.030137075321,,
82493.5052341448,109.356506632388,,
82647.6987018721,105.395952488564,,
82801.8921695995,103.999842872386,,
82956.0856373269,107.56306023588,,
83110.2791050543,112.479614190815,,
83264.4725727816,116.530247293437,,
83418.666040509,117.950915278809,,
83572.8595082364,118.541647226793,,
83727.0529759637,118.14733134382,,
83881.2464436911,119.272388269106,,
84035.4399114185,120.244280831885,,
84189.6333791459,118.624106618696,,
84343.8268468732,113.26907922543,,
84498.0203146006,108.080350101131,,
84652.213782328,106.228013421818,,
84806.4072500554,106.691803387947,,
84960.6007177827,106.91072152035,,
85114.7941855101,106.076629724105,,
85268.9876532375,104.487427345135,,
85423.1811209649,103.371204261597,,
85577.3745886922,104.819003816915,,
85731.5680564196,109.577917553878,,
85885.761524147,116.083664950531,,
86039.9549918744,119.735787447458,,
86194.1484596017,119.888101166182,,
86348.3419273291,117.767033739178,,
86502.5353950565,116.773842727282,,
86656.7288627838,117.004492822434,,
86810.9223305112,118.106901828813,,
86965.1157982386,120.017776820488,,
87119.309265966,119.064980307494,,
87273.5027336933,113.706579537987,,
87427.6962014207,107.906079572195,,
87581.8896691481,105.363744275068,,
87736.0831368755,105.489335645767,,
87890.2766046028,105.917114525175,,
88044.4700723302,106.381517438481,,
88198.6635400576,107.013713195766,,
88352.857007785,109.158589288841,,
88507.0504755123,112.35375466628,,
88661.2439432397,116.440956136564,,
88815.4374109671,119.645207549057,,
88969.6308786944,119.454413065712,,
89123.8243464218,116.63871961049,,
89278.0178141492,115.360883868437,,
89432.2112818766,117.255730233473,,
89586.4047496039,118.759231802973,,
89740.5982173313,117.803361218874,,
89894.7916850587,113.853627784203,,
90048.9851527861,109.00761198754,,
90203.1786205134,104.947616134229,,
90357.3720882408,104.067725496731,,
90511.5655559682,106.657848559075,,
90665.7590236956,110.415895405669,,
90819.9524914229,111.410616735484,,
90974.1459591503,111.314895878999,,
91128.3394268777,113.052065452748,,
91282.532894605,115.78904512753,,
91436.7263623324,117.673366152149,,
91590.9198300598,119.56126271877,,
91745.1132977872,121.323698911021,,
91899.3067655145,122.103277423653,,
92053.5002332419,121.642793383637,,
92207.6937009693,121.351235933675,,
